thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instructions.started,text.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,Thank_you_.started,text_2.started,text_2.stopped,Thank_you_.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
108,0,108,[np.float64(0.10666666666666667)],[np.float64(0.12583333333333332)],[1],[0],[0],[1.4289104000199586],['target'],108,0,108,0,236.26489300001413,,,,,,,,,10,236.25174440001138,236.26489300001413,236.26489300001413,0.028813299955800176,237.6523979001213,[np.float64(0.10666666666666667)],[np.float64(0.12583333333333332)],[1],[0],[0],[1.4289104000199586],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
109,0,109,"[np.float64(0.11916666666666667), np.float64(0.13083333333333333)]","[np.float64(-0.145), np.float64(-0.1625)]","[1, 1]","[0, 0]","[0, 0]","[1.0364407999441028, 1.631966299843043]","[None, 'target']",109,0,109,0,237.69769520009868,,,,,,,,,10,237.6841858001426,237.69769520009868,237.69769520009868,0.03157500014640391,239.2852211999707,"[np.float64(0.11916666666666667), np.float64(0.13083333333333333)]","[np.float64(-0.145), np.float64(-0.1625)]","[1, 1]","[0, 0]","[0, 0]","[1.0364407999441028, 1.631966299843043]","[None, 'target']",,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
110,0,110,[np.float64(-0.23833333333333334)],[np.float64(-0.45416666666666666)],[1],[0],[0],[2.2181777998339385],['target'],110,0,110,0,239.33845230005682,,,,,,,,,10,239.32209070003591,239.33845230005682,239.33845230005682,0.03647989989258349,241.50484970002435,[np.float64(-0.23833333333333334)],[np.float64(-0.45416666666666666)],[1],[0],[0],[2.2181777998339385],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
111,0,111,[np.float64(0.12416666666666666)],[np.float64(-0.48083333333333333)],[1],[0],[0],[1.3332194001413882],['target'],111,0,111,0,241.5306468999479,,,,,,,,,5,241.52121679997072,241.5306468999479,241.5306468999479,0.016097299987450242,242.83891199994832,[np.float64(0.12416666666666666)],[np.float64(-0.48083333333333333)],[1],[0],[0],[1.3332194001413882],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
112,0,112,[np.float64(-0.045)],[np.float64(-0.30916666666666665)],[1],[0],[0],[1.2649920999538153],['target'],112,0,112,0,242.88178099994548,,,,,,,,,10,242.86923360009678,242.88178099994548,242.88178099994548,0.030103500001132488,244.1047643001657,[np.float64(-0.045)],[np.float64(-0.30916666666666665)],[1],[0],[0],[1.2649920999538153],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
113,0,113,[np.float64(-0.3275)],[np.float64(-0.4891666666666667)],[1],[0],[0],[1.348741800058633],['target'],113,0,113,0,244.1352365000639,,,,,,,,,5,244.125071400078,244.1352365000639,244.1352365000639,0.019968000007793307,245.45449310005642,[np.float64(-0.3275)],[np.float64(-0.4891666666666667)],[1],[0],[0],[1.348741800058633],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
114,0,114,[np.float64(-0.48333333333333334)],[np.float64(-0.12)],[1],[0],[0],[1.2131584000308067],['target'],114,0,114,0,245.48409819998778,,,,,,,,,5,245.47415240015835,245.48409819998778,245.48409819998778,0.01947279996238649,246.66840750002302,[np.float64(-0.48333333333333334)],[np.float64(-0.12)],[1],[0],[0],[1.2131584000308067],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
115,0,115,[np.float64(0.15333333333333332)],[np.float64(-0.37833333333333335)],[1],[0],[0],[1.1854338999837637],['target'],115,0,115,0,246.7078556001652,,,,,,,,,5,246.69317029998638,246.7078556001652,246.7078556001652,0.024601600132882595,247.8545679000672,[np.float64(0.15333333333333332)],[np.float64(-0.37833333333333335)],[1],[0],[0],[1.1854338999837637],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
116,0,116,[np.float64(0.05333333333333334)],[np.float64(0.0325)],[1],[0],[0],[1.4329256999772042],['target'],116,0,116,0,247.8995265001431,,,,,,,,,10,247.88605340011418,247.8995265001431,247.8995265001431,0.031301100039854646,249.2882266000379,[np.float64(0.05333333333333334)],[np.float64(0.0325)],[1],[0],[0],[1.4329256999772042],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
117,0,117,[np.float64(0.25583333333333336)],[np.float64(0.29833333333333334)],[1],[0],[0],[1.1306616999208927],['target'],117,0,117,0,249.31375980004668,,,,,,,,,5,249.30438880017027,249.31375980004668,249.31375980004668,0.015966299921274185,250.41961680003442,[np.float64(0.25583333333333336)],[np.float64(0.29833333333333334)],[1],[0],[0],[1.1306616999208927],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
118,0,118,[np.float64(-0.12833333333333333)],[np.float64(0.41333333333333333)],[1],[0],[0],[0.9807373001240194],['target'],118,0,118,0,250.44742060010321,,,,,,,,,5,250.4375303001143,250.44742060010321,250.44742060010321,0.017725500045344234,251.40115389996208,[np.float64(-0.12833333333333333)],[np.float64(0.41333333333333333)],[1],[0],[0],[0.9807373001240194],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
119,0,119,[np.float64(-0.12166666666666667)],[np.float64(0.30416666666666664)],[1],[0],[0],[0.8195462999865413],['target'],119,0,119,0,251.4467542001512,,,,,,,,,10,251.4322143001482,251.4467542001512,251.4467542001512,0.03080440009944141,252.2216307001654,[np.float64(-0.12166666666666667)],[np.float64(0.30416666666666664)],[1],[0],[0],[0.8195462999865413],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
120,0,120,[np.float64(-0.4116666666666667)],[np.float64(-0.1425)],[1],[0],[0],[1.7801703999284655],['target'],120,0,120,0,252.2677617999725,,,,,,,,,10,252.2539953000378,252.2677617999725,252.2677617999725,0.032135700108483434,254.00259000016376,[np.float64(-0.4116666666666667)],[np.float64(-0.1425)],[1],[0],[0],[1.7801703999284655],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
121,0,121,[np.float64(-0.1475)],[np.float64(0.37083333333333335)],[1],[0],[0],[2.235195699846372],['target'],121,0,121,0,254.02825310011394,,,,,,,,,5,254.0196458999999,254.02825310011394,254.02825310011394,0.016755100106820464,256.2386916000396,[np.float64(-0.1475)],[np.float64(0.37083333333333335)],[1],[0],[0],[2.235195699846372],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
122,0,122,[np.float64(-0.26416666666666666)],[np.float64(0.435)],[1],[0],[0],[1.1775629001203924],['target'],122,0,122,0,256.26223250012845,,,,,,,,,5,256.25382230011746,256.26223250012845,256.26223250012845,0.014913399936631322,257.4171378000174,[np.float64(-0.26416666666666666)],[np.float64(0.435)],[1],[0],[0],[1.1775629001203924],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
123,0,123,[np.float64(-0.3933333333333333)],[np.float64(0.09083333333333334)],[1],[0],[0],[1.398647499969229],['target'],123,0,123,0,257.44740860001184,,,,,,,,,5,257.4384030001238,257.44740860001184,257.44740860001184,0.0210081001278013,258.81673840014264,[np.float64(-0.3933333333333333)],[np.float64(0.09083333333333334)],[1],[0],[0],[1.398647499969229],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
124,0,124,[np.float64(0.4175)],[np.float64(-0.32916666666666666)],[1],[0],[0],[2.998955799965188],['target'],124,0,124,0,258.8640815000981,,,,,,,,,10,258.85100300004706,258.8640815000981,258.8640815000981,0.03394079999998212,261.81673469999805,[np.float64(0.4175)],[np.float64(-0.32916666666666666)],[1],[0],[0],[2.998955799965188],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
125,0,125,[np.float64(0.32666666666666666)],[np.float64(0.17083333333333334)],[1],[0],[0],[1.3500641998834908],['target'],125,0,125,0,261.8596534000244,,,,,,,,,10,261.8460917000193,261.8596534000244,261.8596534000244,0.02907319995574653,263.16764450003393,[np.float64(0.32666666666666666)],[np.float64(0.17083333333333334)],[1],[0],[0],[1.3500641998834908],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
126,0,126,"[np.float64(0.2816666666666667), np.float64(-0.2816666666666667)]","[np.float64(-0.4975), np.float64(0.4891666666666667)]","[1, 1]","[0, 0]","[0, 0]","[1.9483221999835223, 3.816126000136137]","[None, 'target']",126,0,126,0,263.20144630013965,,,,,,,,,5,263.1885305000469,263.20144630013965,263.20144630013965,0.020667500095441937,266.9845460001379,"[np.float64(0.2816666666666667), np.float64(-0.2816666666666667)]","[np.float64(-0.4975), np.float64(0.4891666666666667)]","[1, 1]","[0, 0]","[0, 0]","[1.9483221999835223, 3.816126000136137]","[None, 'target']",,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
127,0,127,[np.float64(0.155)],[np.float64(-0.12333333333333334)],[1],[0],[0],[1.4991391999647021],['target'],127,0,127,0,267.00503580016084,,,,,,,,,5,266.99975570011884,267.00503580016084,267.00503580016084,0.014963400084525347,268.48445270000957,[np.float64(0.155)],[np.float64(-0.12333333333333334)],[1],[0],[0],[1.4991391999647021],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
128,0,128,[np.float64(0.40166666666666667)],[np.float64(-0.2608333333333333)],[1],[0],[0],[1.3311437000520527],['target'],128,0,128,0,268.52143219998106,,,,,,,,,10,268.51106379996054,268.52143219998106,268.52143219998106,0.0264272999484092,269.81625859998167,[np.float64(0.40166666666666667)],[np.float64(-0.2608333333333333)],[1],[0],[0],[1.3311437000520527],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
129,0,129,[np.float64(-0.2)],[np.float64(-0.32416666666666666)],[1],[0],[0],[1.3172558001242578],['target'],129,0,129,0,269.8441697000526,,,,,,,,,5,269.8373346000444,269.8441697000526,269.8441697000526,0.020883299876004457,271.13419939996675,[np.float64(-0.2)],[np.float64(-0.32416666666666666)],[1],[0],[0],[1.3172558001242578],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
130,0,130,[np.float64(0.0975)],[np.float64(0.4225)],[1],[0],[0],[1.8468104000203311],['target'],130,0,130,0,271.16661700000986,,,,,,,,,10,271.1586462999694,271.16661700000986,271.16661700000986,0.02426269999705255,272.98168179998174,[np.float64(0.0975)],[np.float64(0.4225)],[1],[0],[0],[1.8468104000203311],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
131,0,131,[np.float64(-0.013333333333333334)],[np.float64(-0.1925)],[1],[0],[0],[1.3683569999411702],['target'],131,0,131,0,273.0007925000973,,,,,,,,,5,272.9949308000505,273.0007925000973,273.0007925000973,0.013012300012633204,274.35087970015593,[np.float64(-0.013333333333333334)],[np.float64(-0.1925)],[1],[0],[0],[1.3683569999411702],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
132,0,132,[np.float64(-0.2975)],[np.float64(0.165)],[1],[0],[0],[1.7149664000608027],['target'],132,0,132,0,274.37119380012155,,,,,,,,,5,274.3656417999882,274.37119380012155,274.37119380012155,0.014466600026935339,276.0668864999898,[np.float64(-0.2975)],[np.float64(0.165)],[1],[0],[0],[1.7149664000608027],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
133,0,133,[np.float64(-0.5025)],[np.float64(0.060833333333333336)],[1],[0],[0],[1.4504447998479009],['target'],133,0,133,0,276.1140076001175,,,,,,,,,10,276.102381600067,276.1140076001175,276.1140076001175,0.03515829984098673,277.5184694000054,[np.float64(-0.5025)],[np.float64(0.060833333333333336)],[1],[0],[0],[1.4504447998479009],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
134,0,134,[np.float64(-0.4891666666666667)],[np.float64(0.30333333333333334)],[1],[0],[0],[1.480180400190875],['target'],134,0,134,0,277.56963990000077,,,,,,,,,10,277.5517063001171,277.56963990000077,277.56963990000077,0.033043900039047,278.9993849999737,[np.float64(-0.4891666666666667)],[np.float64(0.30333333333333334)],[1],[0],[0],[1.480180400190875],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
135,0,135,[np.float64(-0.13416666666666666)],[np.float64(-0.4766666666666667)],[1],[0],[0],[3.2679858000483364],['target'],135,0,135,0,279.04168460005894,,,,,,,,,10,279.0281671001576,279.04168460005894,279.04168460005894,0.02853109990246594,282.2681809000205,[np.float64(-0.13416666666666666)],[np.float64(-0.4766666666666667)],[1],[0],[0],[3.2679858000483364],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
136,0,136,[np.float64(-0.45416666666666666)],[np.float64(-0.19666666666666666)],[1],[0],[0],[1.3806650000624359],['target'],136,0,136,0,282.29271119995974,,,,,,,,,5,282.2841304000467,282.29271119995974,282.29271119995974,0.015691899927332997,283.64977110014297,[np.float64(-0.45416666666666666)],[np.float64(-0.19666666666666666)],[1],[0],[0],[1.3806650000624359],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
137,0,137,[np.float64(-0.17166666666666666)],[np.float64(-0.4766666666666667)],[1],[0],[0],[2.3174026999622583],['target'],137,0,137,0,283.8097413999494,,,,,,,,,10,283.7965830999892,283.8097413999494,283.8097413999494,0.14653459982946515,285.9681081001181,[np.float64(-0.17166666666666666)],[np.float64(-0.4766666666666667)],[1],[0],[0],[2.3174026999622583],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
138,0,138,[np.float64(0.13666666666666666)],[np.float64(0.22)],[1],[0],[0],[1.8813571999780834],['target'],138,0,138,0,285.9933905999642,,,,,,,,,5,285.9847544999793,285.9933905999642,285.9933905999642,0.016429399838671088,287.85019790008664,[np.float64(0.13666666666666666)],[np.float64(0.22)],[1],[0],[0],[1.8813571999780834],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
139,0,139,[np.float64(0.455)],[np.float64(0.43)],[1],[0],[0],[2.0822733000386506],['target'],139,0,139,0,287.9060637000948,,,,,,,,,10,287.8912774999626,287.9060637000948,287.9060637000948,0.04081919998861849,289.9333538999781,[np.float64(0.455)],[np.float64(0.43)],[1],[0],[0],[2.0822733000386506],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
140,0,140,[np.float64(-0.16333333333333333)],[np.float64(-0.08583333333333333)],[1],[0],[0],[1.6514105999376625],['target'],140,0,140,0,289.9847264001146,,,,,,,,,10,289.97142349998467,289.9847264001146,289.9847264001146,0.03783020004630089,291.58559230016544,[np.float64(-0.16333333333333333)],[np.float64(-0.08583333333333333)],[1],[0],[0],[1.6514105999376625],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
141,0,141,[np.float64(-0.07583333333333334)],[np.float64(-0.405)],[1],[0],[0],[1.6149323000572622],['target'],141,0,141,0,291.62735640001483,,,,,,,,,10,291.61554910009727,291.62735640001483,291.62735640001483,0.0297477999702096,293.20127400010824,[np.float64(-0.07583333333333334)],[np.float64(-0.405)],[1],[0],[0],[1.6149323000572622],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
142,0,142,[np.float64(-0.1025)],[np.float64(0.14666666666666667)],[1],[0],[0],[1.8990118000656366],['target'],142,0,142,0,293.2274404000491,,,,,,,,,5,293.2184631000273,293.2274404000491,293.2274404000491,0.016942299902439117,295.1010788001586,[np.float64(-0.1025)],[np.float64(0.14666666666666667)],[1],[0],[0],[1.8990118000656366],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
143,0,143,[np.float64(-0.17)],[np.float64(0.10583333333333333)],[1],[0],[0],[1.1184354000724852],['target'],143,0,143,0,295.1253066000063,,,,,,,,,5,295.1167350001633,295.1253066000063,295.1253066000063,0.015476200031116605,296.2202085000463,[np.float64(-0.17)],[np.float64(0.10583333333333333)],[1],[0],[0],[1.1184354000724852],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
144,0,144,[np.float64(-0.36833333333333335)],[np.float64(0.48583333333333334)],[1],[0],[0],[1.9633769998326898],['target'],144,0,144,0,296.2451822999865,,,,,,,,,5,296.2367354000453,296.2451822999865,296.2451822999865,0.01632900000549853,298.1843715000432,[np.float64(-0.36833333333333335)],[np.float64(0.48583333333333334)],[1],[0],[0],[1.9633769998326898],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
145,0,145,[np.float64(-0.20916666666666667)],[np.float64(-0.4775)],[1],[0],[0],[2.31739729992114],['target'],145,0,145,0,298.2307138000615,,,,,,,,,10,298.21761080017313,298.2307138000615,298.2307138000615,0.033047999953851104,300.5024695000611,[np.float64(-0.20916666666666667)],[np.float64(-0.4775)],[1],[0],[0],[2.31739729992114],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
146,0,146,[np.float64(0.24333333333333335)],[np.float64(-0.17083333333333334)],[1],[0],[0],[2.848412499995902],['target'],146,0,146,0,300.542886500014,,,,,,,,,10,300.53087650006637,300.542886500014,300.542886500014,0.028206999879330397,303.3515864999499,[np.float64(0.24333333333333335)],[np.float64(-0.17083333333333334)],[1],[0],[0],[2.848412499995902],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
147,0,147,[np.float64(-0.09333333333333334)],[np.float64(0.39666666666666667)],[1],[0],[0],[1.528498400002718],['target'],147,0,147,0,303.37506230012514,,,,,,,,,5,303.3674286000896,303.37506230012514,303.37506230012514,0.015541299944743514,304.8810191000812,[np.float64(-0.09333333333333334)],[np.float64(0.39666666666666667)],[1],[0],[0],[1.528498400002718],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
148,0,148,[np.float64(-0.0125)],[np.float64(-0.24833333333333332)],[1],[0],[0],[1.1863924998324364],['target'],148,0,148,0,304.90543980011716,,,,,,,,,5,304.8974649000447,304.90543980011716,304.90543980011716,0.01622950006276369,306.0682362001389,[np.float64(-0.0125)],[np.float64(-0.24833333333333332)],[1],[0],[0],[1.1863924998324364],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
149,0,149,[np.float64(0.08416666666666667)],[np.float64(-0.195)],[1],[0],[0],[2.028280399972573],['target'],149,0,149,0,306.10874149994925,,,,,,,,,10,306.09790319995955,306.10874149994925,306.10874149994925,0.029469799948856235,308.09728049999103,[np.float64(0.08416666666666667)],[np.float64(-0.195)],[1],[0],[0],[2.028280399972573],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
150,0,150,[np.float64(-0.1125)],[np.float64(0.08666666666666667)],[1],[0],[0],[1.1166147999465466],['target'],150,0,150,0,308.1217047001701,,,,,,,,,5,308.11400820012204,308.1217047001701,308.1217047001701,0.016455800039693713,309.21474590012804,[np.float64(-0.1125)],[np.float64(0.08666666666666667)],[1],[0],[0],[1.1166147999465466],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
151,0,151,[np.float64(-0.42916666666666664)],[np.float64(-0.44083333333333335)],[1],[0],[0],[2.3663063999265432],['target'],151,0,151,0,309.2557584999595,,,,,,,,,10,309.24483440001495,309.2557584999595,309.2557584999595,0.029871199978515506,311.58185190008953,[np.float64(-0.42916666666666664)],[np.float64(-0.44083333333333335)],[1],[0],[0],[2.3663063999265432],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
152,0,152,[np.float64(0.43166666666666664)],[np.float64(-0.2791666666666667)],[1],[0],[0],[1.886943600140512],['target'],152,0,152,0,311.60673170001246,,,,,,,,,5,311.59856820013374,311.60673170001246,311.60673170001246,0.016501900041475892,313.46950919996016,[np.float64(0.43166666666666664)],[np.float64(-0.2791666666666667)],[1],[0],[0],[1.886943600140512],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
153,0,153,[np.float64(0.3641666666666667)],[np.float64(0.27)],[1],[0],[0],[3.0312101000454277],['target'],153,0,153,0,313.5112517999951,,,,,,,,,10,313.49907060014084,313.5112517999951,313.5112517999951,0.02936809998936951,316.50158719997853,[np.float64(0.3641666666666667)],[np.float64(0.27)],[1],[0],[0],[3.0312101000454277],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
154,0,154,[np.float64(0.051666666666666666)],[np.float64(-0.48583333333333334)],[1],[0],[0],[1.646142799872905],['target'],154,0,154,0,316.5257363000419,,,,,,,,,5,316.51784660015255,316.5257363000419,316.5257363000419,0.016035200096666813,318.14850830007344,[np.float64(0.051666666666666666)],[np.float64(-0.48583333333333334)],[1],[0],[0],[1.646142799872905],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
155,0,155,[np.float64(-0.3475)],[np.float64(-0.029166666666666667)],[1],[0],[0],[1.333214099984616],['target'],155,0,155,0,318.17349250009283,,,,,,,,,5,318.1651568999514,318.17349250009283,318.17349250009283,0.016476500080898404,319.4824332999997,[np.float64(-0.3475)],[np.float64(-0.029166666666666667)],[1],[0],[0],[1.333214099984616],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
156,0,156,[np.float64(0.1925)],[np.float64(-0.41833333333333333)],[1],[0],[0],[2.0676022998522967],['target'],156,0,156,0,319.5241110001225,,,,,,,,,10,319.5129712000489,319.5241110001225,319.5241110001225,0.030354199931025505,321.5507364999503,[np.float64(0.1925)],[np.float64(-0.41833333333333333)],[1],[0],[0],[2.0676022998522967],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
157,0,157,[np.float64(-0.4125)],[np.float64(-0.34833333333333333)],[1],[0],[0],[1.0493343998678029],['target'],157,0,157,0,321.5793092001695,,,,,,,,,5,321.57006169995293,321.5793092001695,321.5793092001695,0.019117899937555194,322.6008135001175,[np.float64(-0.4125)],[np.float64(-0.34833333333333333)],[1],[0],[0],[1.0493343998678029],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
158,0,158,[np.float64(-0.10416666666666667)],[np.float64(0.0225)],[1],[0],[0],[1.4130709001328796],['target'],158,0,158,0,322.63180420012213,,,,,,,,,5,322.6227716000285,322.63180420012213,322.63180420012213,0.021777099929749966,324.01458219997585,[np.float64(-0.10416666666666667)],[np.float64(0.0225)],[1],[0],[0],[1.4130709001328796],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
159,0,159,[np.float64(-0.44666666666666666)],[np.float64(0.4891666666666667)],[1],[0],[0],[2.78133949986659],['target'],159,0,159,0,324.05537990015,,,,,,,,,10,324.0437630000524,324.05537990015,324.05537990015,0.029003100004047155,326.796653999947,[np.float64(-0.44666666666666666)],[np.float64(0.4891666666666667)],[1],[0],[0],[2.78133949986659],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
160,0,160,[np.float64(-0.21583333333333332)],[np.float64(0.08333333333333333)],[1],[0],[0],[0.9827757000457495],['target'],160,0,160,0,326.8220124000218,,,,,,,,,5,326.813551499974,326.8220124000218,326.8220124000218,0.01664569997228682,327.7802410000004,[np.float64(-0.21583333333333332)],[np.float64(0.08333333333333333)],[1],[0],[0],[0.9827757000457495],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
161,0,161,[np.float64(0.2733333333333333)],[np.float64(0.37666666666666665)],[1],[0],[0],[1.252671099966392],['target'],161,0,161,0,327.805044000037,,,,,,,,,5,327.79713520011865,327.805044000037,327.805044000037,0.016658199951052666,329.0337708001025,[np.float64(0.2733333333333333)],[np.float64(0.37666666666666665)],[1],[0],[0],[1.252671099966392],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
162,0,162,[np.float64(-0.21833333333333332)],[np.float64(0.15666666666666668)],[1],[0],[0],[1.2954224001150578],['target'],162,0,162,0,329.08575550001115,,,,,,,,,10,329.06933570001274,329.08575550001115,329.08575550001115,0.0353990001603961,330.3298683001194,[np.float64(-0.21833333333333332)],[np.float64(0.15666666666666668)],[1],[0],[0],[1.2954224001150578],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
