thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instructions.started,text.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,Thank_you_.started,text_2.started,text_2.stopped,Thank_you_.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
188,0,188,[np.float64(0.24)],[np.float64(0.43166666666666664)],[1],[0],[0],[2.165189899969846],['target'],188,0,188,0,422.4117823999841,,,,,,,,,5,422.4049295000732,422.4117823999841,422.4117823999841,0.011663699988275766,424.5588096999563,[np.float64(0.24)],[np.float64(0.43166666666666664)],[1],[0],[0],[2.165189899969846],['target'],,,,,2,001,2025-10-02_17h38.56.129,visual search,,2025.1.1,60.03287402849699,2025-10-02 17h39.14.778780 +0530,
189,0,189,[np.float64(-0.1425)],[np.float64(-0.3416666666666667)],[1],[0],[0],[2.332622400019318],['target'],189,0,189,0,424.58858860004693,,,,,,,,,10,424.5797053000424,424.58858860004693,424.58858860004693,0.020802200073376298,426.89180830004625,[np.float64(-0.1425)],[np.float64(-0.3416666666666667)],[1],[0],[0],[2.332622400019318],['target'],,,,,2,001,2025-10-02_17h38.56.129,visual search,,2025.1.1,60.03287402849699,2025-10-02 17h39.14.778780 +0530,
190,0,190,[np.float64(0.035833333333333335)],[np.float64(0.09666666666666666)],[1],[0],[0],[2.149845999898389],['target'],190,0,190,0,426.9204293000512,,,,,,,,,10,426.91064559994265,426.9204293000512,426.9204293000512,0.01874870015308261,429.0420293000061,[np.float64(0.035833333333333335)],[np.float64(0.09666666666666666)],[1],[0],[0],[2.149845999898389],['target'],,,,,2,001,2025-10-02_17h38.56.129,visual search,,2025.1.1,60.03287402849699,2025-10-02 17h39.14.778780 +0530,
191,0,191,[np.float64(-0.38)],[np.float64(0.22166666666666668)],[1],[0],[0],[1.8149737999774516],['target'],191,0,191,0,429.07093359995633,,,,,,,,,10,429.06020599999465,429.07093359995633,429.07093359995633,0.01801690016873181,430.8575375000946,[np.float64(-0.38)],[np.float64(0.22166666666666668)],[1],[0],[0],[1.8149737999774516],['target'],,,,,2,001,2025-10-02_17h38.56.129,visual search,,2025.1.1,60.03287402849699,2025-10-02 17h39.14.778780 +0530,
192,0,192,[np.float64(-0.4225)],[np.float64(0.19666666666666666)],[1],[0],[0],[1.9838742001447827],['target'],192,0,192,0,430.8734314001631,,,,,,,,,5,430.8667685999535,430.8734314001631,430.8734314001631,0.009036599891260266,432.8420011999551,[np.float64(-0.4225)],[np.float64(0.19666666666666666)],[1],[0],[0],[1.9838742001447827],['target'],,,,,2,001,2025-10-02_17h38.56.129,visual search,,2025.1.1,60.03287402849699,2025-10-02 17h39.14.778780 +0530,
193,0,193,[np.float64(-0.3616666666666667)],[np.float64(-0.43333333333333335)],[1],[0],[0],[3.6319768000394106],['target'],193,0,193,0,432.87487019994296,,,,,,,,,10,432.8637537001632,432.87487019994296,432.87487019994296,0.021620400017127395,436.4744696000125,[np.float64(-0.3616666666666667)],[np.float64(-0.43333333333333335)],[1],[0],[0],[3.6319768000394106],['target'],,,,,2,001,2025-10-02_17h38.56.129,visual search,,2025.1.1,60.03287402849699,2025-10-02 17h39.14.778780 +0530,
194,0,194,[np.float64(-0.4925)],[np.float64(-0.009166666666666667)],[1],[0],[0],[1.3669964000582695],['target'],194,0,194,0,436.5036357999779,,,,,,,,,10,436.4950935000088,436.5036357999779,436.5036357999779,0.020524200052022934,437.841854600003,[np.float64(-0.4925)],[np.float64(-0.009166666666666667)],[1],[0],[0],[1.3669964000582695],['target'],,,,,2,001,2025-10-02_17h38.56.129,visual search,,2025.1.1,60.03287402849699,2025-10-02 17h39.14.778780 +0530,
195,0,195,[np.float64(-0.16416666666666666)],[np.float64(-0.41583333333333333)],[1],[0],[0],[1.565488199936226],['target'],195,0,195,0,437.8688726001419,,,,,,,,,10,437.8600906000938,437.8688726001419,437.8688726001419,0.018040099879726768,439.4080050000921,[np.float64(-0.16416666666666666)],[np.float64(-0.41583333333333333)],[1],[0],[0],[1.565488199936226],['target'],,,,,2,001,2025-10-02_17h38.56.129,visual search,,2025.1.1,60.03287402849699,2025-10-02 17h39.14.778780 +0530,
196,0,196,[np.float64(-0.059166666666666666)],[np.float64(0.4025)],[1],[0],[0],[2.532780900131911],['target'],196,0,196,0,439.43523110006936,,,,,,,,,10,439.4264259999618,439.43523110006936,439.43523110006936,0.018306600162759423,441.94118590001017,[np.float64(-0.059166666666666666)],[np.float64(0.4025)],[1],[0],[0],[2.532780900131911],['target'],,,,,2,001,2025-10-02_17h38.56.129,visual search,,2025.1.1,60.03287402849699,2025-10-02 17h39.14.778780 +0530,
197,0,197,[np.float64(-0.10083333333333333)],[np.float64(-0.21416666666666667)],[1],[0],[0],[1.6663646998349577],['target'],197,0,197,0,441.9578126000706,,,,,,,,,5,441.9504219000228,441.9578126000706,441.9578126000706,0.009130399907007813,443.6079288001638,[np.float64(-0.10083333333333333)],[np.float64(-0.21416666666666667)],[1],[0],[0],[1.6663646998349577],['target'],,,,,2,001,2025-10-02_17h38.56.129,visual search,,2025.1.1,60.03287402849699,2025-10-02 17h39.14.778780 +0530,
198,0,198,[np.float64(-0.16833333333333333)],[np.float64(-0.0875)],[1],[0],[0],[1.2495786000508815],['target'],198,0,198,0,443.62960109999403,,,,,,,,,5,443.62190890009515,443.62960109999403,443.62960109999403,0.013894699979573488,444.8579212001059,[np.float64(-0.16833333333333333)],[np.float64(-0.0875)],[1],[0],[0],[1.2495786000508815],['target'],,,,,2,001,2025-10-02_17h38.56.129,visual search,,2025.1.1,60.03287402849699,2025-10-02 17h39.14.778780 +0530,
199,0,199,[np.float64(0.1775)],[np.float64(-0.2275)],[1],[0],[0],[1.6820741998963058],['target'],199,0,199,0,444.8858601001557,,,,,,,,,10,444.8776150001213,444.8858601001557,444.8858601001557,0.01955999992787838,446.54048150009476,[np.float64(0.1775)],[np.float64(-0.2275)],[1],[0],[0],[1.6820741998963058],['target'],,,,,2,001,2025-10-02_17h38.56.129,visual search,,2025.1.1,60.03287402849699,2025-10-02 17h39.14.778780 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.54065700015053,446.5554474000819,448.5554749001749,448.5392359001562,2,001,2025-10-02_17h38.56.129,visual search,,2025.1.1,60.03287402849699,2025-10-02 17h39.14.778780 +0530,
